objectid,artist_creator_collector,date_range,object_type,extent,age_group,inscription,archival_description,title,community_descriptions,current_location,archives_identifier,archives_uri,object_location,image_small,image_thumb,archives_iiif_manifest,archives_conditions_governing_use,archives_takedown_notice,archives_conditions_governing_access,geography,topic_soligar,topic_rites_and_ceremonies_solega,topic_forests,topic_landscape_western_ghats,topic_coffee_plantations,topic_manners_and_customs_solega,topic_savanna_ecology_india,topic_sacred_space,topic_shola_forests,topic_hunting_trophies_collection_and_preservation_shikar_india,family_name_1,family_name_2,bibfame_instances,topics
obj_44,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows mud road along the stream.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/26b0e913-2455-4a43-b523-5e6fb3eb26d2/full/2619,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/26b0e913-2455-4a43-b523-5e6fb3eb26d2/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/26b0e913-2455-4a43-b523-5e6fb3eb26d2/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,Forests,,,,,,,,,,"Coleman, Leslie C.",Soligar;Forests
obj_45,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged and Elders,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a landscape with group of people standing next to a structure.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/de64103d-9f78-43aa-a6cd-7cd437365c15/full/2941,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/de64103d-9f78-43aa-a6cd-7cd437365c15/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/de64103d-9f78-43aa-a6cd-7cd437365c15/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,,Landscape--Western Ghats,Coffee plantations,,,,,,,Coleman Family,"Coleman, Leslie C.",Soligar;Landscape--Western Ghats;Coffee plantations
obj_46,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,Middle aged and Elders,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows a landscape with people standing next to a structure.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/c9771d26-21c1-403b-8b4f-febc391d0856/full/3354,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c9771d26-21c1-403b-8b4f-febc391d0856/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c9771d26-21c1-403b-8b4f-febc391d0856/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,Landscape--Western Ghats,Coffee plantations,,,,,,,Coleman Family,"Coleman, Leslie C.",Landscape--Western Ghats;Coffee plantations
obj_47,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows closeup of plants with hills in the background.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/a4007ec7-431b-4049-8f56-03412615e5fb/full/2753,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/a4007ec7-431b-4049-8f56-03412615e5fb/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/a4007ec7-431b-4049-8f56-03412615e5fb/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_48,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows landscape with hills.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/c6e95018-d9a8-416a-935b-c6f8a667322c/full/2660,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c6e95018-d9a8-416a-935b-c6f8a667322c/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c6e95018-d9a8-416a-935b-c6f8a667322c/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_49,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows landscape with trees and hills.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/a73cf39b-d553-4706-bf2c-698712632853/full/2684,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/a73cf39b-d553-4706-bf2c-698712632853/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/a73cf39b-d553-4706-bf2c-698712632853/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_50,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album -- travels in south India, north India, Europe and others: Oversize family photo album with over 100 photographs stuck on sheets. Some loose sheets. Includes: Mysore Dasara procession, Chamundi, Halebid, Belur, Biligiriranga Hills (B.R. Hills), Sivasamudram, Mysore Darbar Silver Jubilee, Lalitha Mahal, Carlton House in Bangalore, Srirangapatna, Sravana Belagola Jain Shrine, Bangalore race course, Stupa in Benares, Darjeeling, Qutab Minar in Delhi, Doddaballapur, Mandya, Mysore Zoo, Bachelors' Ball in Bangalore in 1913, Photos from 'Pier 48' in likely European or English landscape with unknown family/friends, Photos from unknown (likely) East Asian country and shipping docks, unknown hilly landscape (likely in India)",Image shows landscape with hills and a camping tent in the distance.,,Archives at NCBS,MS-012-5-1-OS-6-1,https://collections.archives.ncbs.res.in/handle/42412/99,"https://iiif.archives.ncbs.res.in/iiif/2/c295e853-2ac2-4f5f-8785-cf57ad188479/full/2937,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c295e853-2ac2-4f5f-8785-cf57ad188479/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/c295e853-2ac2-4f5f-8785-cf57ad188479/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/6c39ac39-e3d0-4bcd-9082-9b2e38369b42/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,,,,,,,,"Coleman, Leslie C.",Forests;Landscape--Western Ghats
obj_51,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Bangalore home, Nilgiris, Mysore -- Part 2 of 4, ca 1924-1929: In envelope titled ""Shyamal 2019-09-26. appears to cover 1924-1929. Includes house on Ali Asker Road; Attikan estate; Rayankere; Palace dairy"" -- Part 2: Lambanis; Marikanive 1925; Snake charmer; Band; Board of Agriculture meeting 1924; Century Club; Hudugur; 7 Ali Asker Road House in Bangalore.",Image shows interior of a building with hunting trophies decorated on walls.,"Image of ""Capt.C"" with members of the (Solega) community with a hunted bison. Dated 1930.
Solega elders said that grasses visible in the understory have disappeared and have been taken over by invasive species Lantana camera.",Archives at NCBS,MS-012-5-1-3-16,https://collections.archives.ncbs.res.in/handle/42412/101,"https://iiif.archives.ncbs.res.in/iiif/2/2085b9e4-6045-487d-972a-102817637596/full/1814,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/2085b9e4-6045-487d-972a-102817637596/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/2085b9e4-6045-487d-972a-102817637596/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/d806e6bd-64a0-44ac-8dd6-7da4338d3698/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,Hunting trophies -- Collection and Preservation -- Shikar--India,,,"Coleman, Leslie C.",Coffee plantations;Hunting trophies -- Collection and Preservation -- Shikar--India
obj_52,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Bangalore home, Nilgiris, Mysore -- Part 2 of 4, ca 1924-1929: In envelope titled ""Shyamal 2019-09-26. appears to cover 1924-1929. Includes house on Ali Asker Road; Attikan estate; Rayankere; Palace dairy"" -- Part 2: Lambanis; Marikanive 1925; Snake charmer; Band; Board of Agriculture meeting 1924; Century Club; Hudugur; 7 Ali Asker Road House in Bangalore.",Image shows front view of a building.,,Archives at NCBS,MS-012-5-1-3-16,https://collections.archives.ncbs.res.in/handle/42412/101,"https://iiif.archives.ncbs.res.in/iiif/2/b3d22ed8-02ec-438e-a380-c4da00fea01a/full/1814,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/b3d22ed8-02ec-438e-a380-c4da00fea01a/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/b3d22ed8-02ec-438e-a380-c4da00fea01a/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/d806e6bd-64a0-44ac-8dd6-7da4338d3698/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,,"Coleman, Leslie C.",Coffee plantations
obj_53,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 1 of 3: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Sumarthpur Temple, Srirangapatna, Tipu Sultan's Summer Palace, Bazaar Scenes, Nandi, Mysore Palace Courtyard, Postcards from Egypt, Mysore Dasara (1924), Mysore Palace elephant stables, Chamundi, Photos of Livestock.",Image shows front view of a building and a person on a horse (Ackbar) back.,,Archives at NCBS,MS-012-5-1-3-19,https://collections.archives.ncbs.res.in/handle/42412/104,"https://iiif.archives.ncbs.res.in/iiif/2/5f80bbb3-81e8-4734-97fa-4a0797bf4ddb/full/2686,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/5f80bbb3-81e8-4734-97fa-4a0797bf4ddb/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/5f80bbb3-81e8-4734-97fa-4a0797bf4ddb/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/e917be14-de9a-4fd8-863d-687fc36092e3/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,,,Coffee plantations,,,,,,,Coleman Family,"Coleman, Leslie C.",Coffee plantations
obj_54,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 1 of 3: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Sumarthpur Temple, Srirangapatna, Tipu Sultan's Summer Palace, Bazaar Scenes, Nandi, Mysore Palace Courtyard, Postcards from Egypt, Mysore Dasara (1924), Mysore Palace elephant stables, Chamundi, Photos of Livestock.",Image shows five people standing next to jeep with containers on the ground.,,Archives at NCBS,MS-012-5-1-3-19,https://collections.archives.ncbs.res.in/handle/42412/104,"https://iiif.archives.ncbs.res.in/iiif/2/afb49fb8-a212-4739-a83e-037b2dfd6fb1/full/2092,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/afb49fb8-a212-4739-a83e-037b2dfd6fb1/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/afb49fb8-a212-4739-a83e-037b2dfd6fb1/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/e917be14-de9a-4fd8-863d-687fc36092e3/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,Soligar,,Forests,,,,,,,Hunting trophies -- Collection and Preservation -- Shikar--India,,Coleman Family,"Coleman, Leslie C.",Soligar;Forests;Hunting trophies -- Collection and Preservation -- Shikar--India
obj_55,Leslie Coleman,ca 1928-1931,Black and White Photograph,1,,None,"Family photo album, loose sheets -- Tea gatherings, visits to hills and historic sites across Mysore, LCC's children. Part 1 of 3: Loose sheets approx. 25 pp, over 100 photographs, mostly 2x3 inches. Includes: Sumarthpur Temple, Srirangapatna, Tipu Sultan's Summer Palace, Bazaar Scenes, Nandi, Mysore Palace Courtyard, Postcards from Egypt, Mysore Dasara (1924), Mysore Palace elephant stables, Chamundi, Photos of Livestock.",Image shows people climbing Machan.,,Archives at NCBS,MS-012-5-1-3-19,https://collections.archives.ncbs.res.in/handle/42412/104,"https://iiif.archives.ncbs.res.in/iiif/2/a365b0e3-fbb3-46d3-8ad8-8c0887e22658/full/1473,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/a365b0e3-fbb3-46d3-8ad8-8c0887e22658/full/800,/0/default.jpg","https://iiif.archives.ncbs.res.in/iiif/2/a365b0e3-fbb3-46d3-8ad8-8c0887e22658/full/450,/0/default.jpg",https://collections.archives.ncbs.res.in/server/iiif/e917be14-de9a-4fd8-863d-687fc36092e3/manifest,https://archives.ncbs.res.in/access,https://archives.ncbs.res.in/takedown,Open Access,Western Ghats (India)--Chamarajnagar--Mysore( Princely state)- India-Karnataka,,,Forests,Landscape--Western Ghats,,Manners and customs--Solega,Savanna ecology--India,,,,,Coleman Family,"Coleman, Leslie C.",Forests;Landscape--Western Ghats;Manners and customs--Solega;Savanna ecology--India
